2596	2010-10-30 00:00:00.0	1
170	2010-10-30 00:00:00.0	2
NULL	2010-10-31 00:00:00.0	3
1808	2010-11-05 00:00:00.0	1
89	2010-11-06 00:00:00.0	3
89	2010-11-06 00:00:00.0	3
2525	2010-11-06 00:00:00.0	3
1849	2010-11-06 00:00:00.0	3
1843	2010-11-06 00:00:00.0	7
1833	2010-11-06 00:00:00.0	5
749	2010-11-06 00:00:00.0	2
1810	2010-11-06 00:00:00.0	3
2535	2010-11-06 00:00:00.0	1
2529	2010-11-07 00:00:00.0	6
2413	2010-11-07 00:00:00.0	1
2417	2010-11-07 00:00:00.0	1
2511	2010-11-07 00:00:00.0	1
2510	2010-11-07 00:00:00.0	6
1889	2010-11-12 00:00:00.0	1
131	2010-11-12 00:00:00.0	6
NULL	2010-11-12 00:00:00.0	1
896	2010-11-12 00:00:00.0	3
2516	2010-11-13 00:00:00.0	3
370	2010-11-13 00:00:00.0	6
1813	2010-11-13 00:00:00.0	1
2807	2010-11-13 00:00:00.0	5
2521	2010-11-13 00:00:00.0	6
2501	2010-11-19 00:00:00.0	6
2424	2010-11-19 00:00:00.0	3
2508	2010-11-19 00:00:00.0	1
2519	2010-11-19 00:00:00.0	1
453	2010-11-20 00:00:00.0	4
2525	2010-11-20 00:00:00.0	2
2596	2010-11-20 00:00:00.0	1
2514	2010-11-21 00:00:00.0	4
1834	2010-11-21 00:00:00.0	5
2724	2010-11-26 00:00:00.0	5
2488	2010-11-26 00:00:00.0	2
1930	2010-11-27 00:00:00.0	7
538	2010-11-27 00:00:00.0	6
NULL	2010-11-28 00:00:00.0	1
220	2010-11-28 00:00:00.0	1
153	2010-11-28 00:00:00.0	1
174	2010-11-28 00:00:00.0	2
2366	2010-12-03 00:00:00.0	3
2518	2010-12-04 00:00:00.0	3
1307	2010-12-04 00:00:00.0	2
2523	2010-12-04 00:00:00.0	2
2489	2010-12-05 00:00:00.0	1
NULL	2010-12-05 00:00:00.0	3
2298	2010-12-05 00:00:00.0	1
2503	2010-12-05 00:00:00.0	4
2515	2010-12-05 00:00:00.0	7
2525	2010-12-18 00:00:00.0	2
1836	2010-12-18 00:00:00.0	2
1417	2010-12-18 00:00:00.0	1
2937	2010-12-18 00:00:00.0	1
1843	2010-12-18 00:00:00.0	5
1862	2010-12-18 00:00:00.0	1
NULL	2010-12-18 00:00:00.0	1
1876	2010-12-18 00:00:00.0	7
2536	2010-12-18 00:00:00.0	1
3025	2010-12-18 00:00:00.0	1
308	2010-12-18 00:00:00.0	1
2507	2010-12-18 00:00:00.0	6
2515	2010-12-18 00:00:00.0	1
1820	2010-12-18 00:00:00.0	6
2525	2010-12-19 00:00:00.0	3
NULL	2010-12-19 00:00:00.0	2
685	2010-12-24 00:00:00.0	6
2492	2010-12-24 00:00:00.0	6
1841	2010-12-24 00:00:00.0	1
2728	2010-12-24 00:00:00.0	1
NULL	2010-12-25 00:00:00.0	1
2509	2010-12-25 00:00:00.0	1
3665	2012-06-11 19:30:49.0	NULL
2389	2012-06-22 20:50:29.0	NULL
1	2012-06-22 21:37:32.0	NULL
2	2012-06-22 21:37:24.0	NULL
2	2012-07-04 12:25:18.0	NULL
148	2012-07-16 02:25:44.0	NULL
3684	2012-09-01 16:41:58.0	NULL
3487	2012-09-01 16:42:25.0	NULL
3431	NULL	NULL
2809	NULL	NULL
2062	NULL	NULL
2821	2012-10-06 18:07:12.0	NULL
2818	NULL	NULL
1286	2012-09-22 18:27:37.0	NULL
3494	2012-09-22 18:17:07.0	NULL
3461	NULL	NULL
2079	NULL	NULL
3451	NULL	NULL
3604	NULL	NULL
2103	NULL	NULL
2924	NULL	NULL
2705	2012-10-06 18:12:32.0	NULL
2735	NULL	NULL
